P,v,physics_mean,physics_var,baseline_mean,baseline_var
372.60504201680675,273.109243697479,220.23179945954797,0.03561258559830696,222.43562357305234,15.515186786475464
375.96638655462186,273.109243697479,220.01527428119547,0.044207580972442546,222.42434921837207,15.527940121197934
379.327731092437,273.109243697479,219.8253134238815,0.054500697908523174,222.4225429652709,15.54226587400826
382.6890756302521,273.109243697479,219.67371229164493,0.06631487566195231,222.43087347077937,15.557873402327528
386.0504201680672,273.109243697479,219.56955095757704,0.0793951845578059,222.4499606274697,15.574392158556341
389.4117647058824,273.109243697479,219.51861288263936,0.0934155035023942,222.48037091584118,15.591377219592658
392.7731092436975,273.109243697479,219.52325519528944,0.10798677045268953,222.5226131636694,15.60831812625991
396.1344537815126,273.109243697479,219.58263961171073,0.12266619347120165,222.57713473838442,15.624651118454782
399.4957983193277,273.109243697479,219.6931673737504,0.1369675978673493,222.64431819463616,15.639774770643282
402.8571428571429,273.109243697479,219.8489519499306,0.15037359549989612,222.7244783955086,15.653068946841348
406.218487394958,273.109243697479,220.0422070947857,0.16235032694308035,222.8178601216845,15.663916906451472
409.5798319327731,273.109243697479,220.26350848142067,0.17236521467185092,222.92463617900924,15.671730304507275
412.94117647058823,273.109243697479,220.5019806999442,0.1799076912433466,223.0449060108483,15.675976744114317
416.30252100840335,273.109243697479,220.74554304382227,0.1845124648872431,223.17869481772902,15.67620945749729
419.6638655462185,273.109243697479,220.98139432890878,0.18578470012471723,223.3259531828509,15.672098617153587
423.02521008403363,273.109243697479,221.19691009946527,0.18342652163716702,223.48655719839027,15.663463712225624
426.38655462184875,273.109243697479,221.3810530817279,0.17726436370693127,223.66030908366488,15.650306369225456
429.74789915966386,273.109243697479,221.5262604417267,0.16727672989742007,223.84693828305208,15.632842952307811
433.109243697479,273.109243697479,221.6305892280867,0.153621899745459,224.0461030279556,15.611536247751715
436.47058823529414,273.109243697479,221.69971654965605,0.13666530579813396,224.2573923442694,15.587125521260694
439.83193277310926,273.109243697479,221.74826303821112,0.117007144896752,224.48032848372577,15.560654235858225
443.1932773109244,273.109243697479,221.79989852860365,0.09551239297043024,224.7143697550248,15.533494732908036
446.5546218487395,273.109243697479,221.88583873421277,0.07334696336963885,224.95891372818318,15.507369209098831
449.9159663865546,273.109243697479,222.04164945456787,0.05202352203181316,225.21330078346233,15.484366367796524
453.2773109243698,273.109243697479,222.30268411238418,0.0334567329903203,225.4768179744255,15.46695318318794
456.6386554621849,273.109243697479,222.69888532662964,0.020020571163647104,225.74870317306824,15.457981289055203
460.0,273.109243697479,223.24995263702223,0.01459293060193331,226.0281494637615,15.460687589439338
60.0,296.218487394958,226.4292430707811,0.013359340089014661,226.64046929651357,15.444250267384362
63.36134453781513,296.218487394958,228.00283623066184,0.013847602437135892,226.80315205416852,15.43190195160521
66.72268907563026,296.218487394958,229.0754994439973,0.01593415235761039,226.94108214311254,15.424228048517287
70.08403361344537,296.218487394958,229.74927139173647,0.01789317476491411,227.0546227559521,15.420041484758267
73.4453781512605,296.218487394958,230.1176068111235,0.01910231538159978,227.14425416584035,15.41834228994256
76.80672268907563,296.218487394958,230.26356951250492,0.01948437044276721,227.2105699876842,15.418303651837716
